Problem,n,Method,Case,h_mode,k_fd,tol,start_type,point_id,run_id,GradNorm,Iterations,MaxIterations,InnerMaxIterations,Success,flag,ConvergenceRate,TimeSeconds,FinalF,PathLen,LastStep
p52,1000,nm,Mixed FD,scalar,8.0,1e-06,random,rand3,94,9.31860679724005e-10,1000,1000,,True,-,2.0033802653134045,0.020601987838745117,1.9257310429707457e-21,15,1.5795869283203342e-06
p52,1000,tr,Mixed FD,scalar,8.0,1e-06,random,rand3,94,1.598289240630796e-08,15,1000,1000.0,True,-,0.36471863935609694,0.015803813934326172,6.084075196887256e-19,16,7.845563621315801e-07
p52,1000,nm,Mixed FD,scalar,8.0,1e-06,random,rand4,95,2.4913394579140307e-11,1000,1000,,True,-,1.9887974156009478,0.02725386619567871,7.086281647937155,20,2.5653935657283873e-07
p52,1000,tr,Mixed FD,scalar,8.0,1e-06,random,rand4,95,6.922333906126018e-08,15,1000,1000.0,True,-,1.6919351921145145,0.0152740478515625,7.086281647937155,16,2.4731988993041342e-08
p52,1000,nm,Mixed FD,scalar,8.0,1e-06,random,rand5,96,1.9089967608066214e-09,1000,1000,,True,-,1.9088209787695487,0.02402782440185547,7.086281647937155,18,2.2934987650567277e-06
p52,1000,tr,Mixed FD,scalar,8.0,1e-06,random,rand5,96,6.340086671682304e-07,16,1000,1000.0,True,-,-4.6081539839994115,0.01661086082458496,7.0862816479371595,17,3.83494196469613e-06
p52,1000,nm,Mixed FD,scalar,12.0,1e-06,initial,xbar,97,1.4734594483011154e-08,1000,1000,,True,-,1.9898166560769697,0.015453338623046875,1.07137993748929e-18,12,1.8317560460889175e-06
p52,1000,tr,Mixed FD,scalar,12.0,1e-06,initial,xbar,97,9.627176744168223e-08,10,1000,1000.0,True,-,1.5352093590152098,0.009766817092895508,7.086281647937152,11,4.518731531605766e-07
p52,1000,nm,Mixed FD,scalar,12.0,1e-06,random,rand1,98,1.6884704900296623e-07,1000,1000,,True,-,1.901106586514522,0.027999162673950195,6.262498394426265e-17,18,7.528000104105044e-06
p52,1000,tr,Mixed FD,scalar,12.0,1e-06,random,rand1,98,5.342915933836546e-08,15,1000,1000.0,True,-,0.46502112373577925,0.015166044235229492,6.4727382311561156e-18,16,1.2311108509786353e-07
p52,1000,nm,Mixed FD,scalar,12.0,1e-06,random,rand2,99,3.220817863357542e-10,1000,1000,,True,-,1.9494311988841644,0.029500246047973633,2.2858234653072447e-22,21,1.5043814904303044e-08
p52,1000,tr,Mixed FD,scalar,12.0,1e-06,random,rand2,99,2.8676345544919455e-08,15,1000,1000.0,True,-,1.7001462619010166,0.01580190658569336,7.086281647937153,16,1.2190615420051941e-08
p52,1000,nm,Mixed FD,scalar,12.0,1e-06,random,rand3,100,3.3931538265764145e-08,1000,1000,,True,-,2.005288243604228,0.020507097244262695,2.5012989042379896e-18,15,1.5527519318052814e-06
p52,1000,tr,Mixed FD,scalar,12.0,1e-06,random,rand3,100,1.583961794868585e-08,15,1000,1000.0,True,-,0.41063482119073014,0.015705108642578125,6.464399514967659e-19,16,7.433886198113399e-07
p52,1000,nm,Mixed FD,scalar,12.0,1e-06,random,rand4,101,5.899863023711389e-09,1000,1000,,True,-,1.9858621638630374,0.027105093002319336,7.086281647937155,20,2.7467781530383097e-07
p52,1000,tr,Mixed FD,scalar,12.0,1e-06,random,rand4,101,7.563264584251504e-08,15,1000,1000.0,True,-,1.664283343385801,0.016749143600463867,7.086281647937154,16,2.4822227147611265e-08
p52,1000,nm,Mixed FD,scalar,12.0,1e-06,random,rand5,102,4.987260953455185e-08,1000,1000,,True,-,1.904438481595346,0.023994922637939453,7.086281647937155,18,2.2987917850952256e-06
p52,1000,tr,Mixed FD,scalar,12.0,1e-06,random,rand5,102,3.897170706009862e-07,16,1000,1000.0,True,-,-4.617839749843178,0.016236066818237305,7.086281647937154,17,3.803118532573054e-06
p52,1000,nm,Mixed FD,adaptive,4.0,1e-06,initial,xbar,103,5.402172149843642e-08,1000,1000,,True,-,1.9732808116168399,0.01532602310180664,1.467555595549092e-17,12,2.00059419134093e-06
p52,1000,tr,Mixed FD,adaptive,4.0,1e-06,initial,xbar,103,9.684178853287486e-08,10,1000,1000.0,True,-,1.5424156628452494,0.010190010070800781,7.086281647937152,11,4.4838123846219844e-07
p52,1000,nm,Mixed FD,adaptive,4.0,1e-06,random,rand1,104,3.133709626377185e-07,1000,1000,,True,-,1.8900983664712798,0.027361631393432617,2.211611222012034e-16,18,7.81645780330056e-06
p52,1000,tr,Mixed FD,adaptive,4.0,1e-06,random,rand1,104,5.466129866110884e-08,15,1000,1000.0,True,-,0.4851228520836351,0.015491962432861328,6.688407912216617e-18,16,1.0668837095883397e-07
p52,1000,nm,Mixed FD,adaptive,4.0,1e-06,random,rand2,105,1.3032307526444051e-09,1000,1000,,True,-,1.7814082267507343,0.02945089340209961,3.935766713080919e-21,21,3.517033012279371e-08
p52,1000,tr,Mixed FD,adaptive,4.0,1e-06,random,rand2,105,2.6795163587013256e-08,15,1000,1000.0,True,-,1.7212509763071575,0.01595282554626465,7.0862816479371515,16,1.2570892445307673e-08
p52,1000,nm,Mixed FD,adaptive,4.0,1e-06,random,rand3,106,6.60842127937326e-08,1000,1000,,True,-,1.973951624805895,0.020123004913330078,9.858518044167688e-18,15,1.7451065368411306e-06
p52,1000,tr,Mixed FD,adaptive,4.0,1e-06,random,rand3,106,1.3230768885464043e-08,15,1000,1000.0,True,-,0.40183884862989927,0.016448020935058594,4.1965863571346424e-19,16,7.151818535399726e-07
p52,1000,nm,Mixed FD,adaptive,4.0,1e-06,random,rand4,107,1.2114422918130883e-08,1000,1000,,True,-,1.9290662224079962,0.028321027755737305,7.086281647937153,20,3.243888843685394e-07
p52,1000,tr,Mixed FD,adaptive,4.0,1e-06,random,rand4,107,6.93346214125065e-08,15,1000,1000.0,True,-,1.695592535676525,0.016213178634643555,7.086281647937154,16,2.4605382104917412e-08
p52,1000,nm,Mixed FD,adaptive,4.0,1e-06,random,rand5,108,9.588208100105998e-08,1000,1000,,True,-,1.8841740849893005,0.024247169494628906,7.086281647937155,18,2.515653639250525e-06
p52,1000,tr,Mixed FD,adaptive,4.0,1e-06,random,rand5,108,7.009919637920064e-07,16,1000,1000.0,True,-,-4.6334168211007505,0.01597905158996582,7.086281647937159,17,3.74310387694065e-06
p52,1000,nm,Mixed FD,adaptive,8.0,1e-06,initial,xbar,109,7.886193497698122e-10,1000,1000,,True,-,2.0095356654871583,0.014904260635375977,3.0608338017600652e-21,12,1.7312056325959605e-06
p52,1000,tr,Mixed FD,adaptive,8.0,1e-06,initial,xbar,109,9.542597776872521e-08,10,1000,1000.0,True,-,1.5378066755315198,0.009963035583496094,7.086281647937154,11,4.509906186862106e-07
p52,1000,nm,Mixed FD,adaptive,8.0,1e-06,random,rand1,110,1.964006830941253e-08,1000,1000,,True,-,1.9047799545476687,0.028172731399536133,8.554008286130045e-19,18,7.283537440451748e-06
p52,1000,tr,Mixed FD,adaptive,8.0,1e-06,random,rand1,110,5.33687482023525e-08,15,1000,1000.0,True,-,0.47933964537200224,0.017902135848999023,6.4990742706329946e-18,16,1.1305139886015281e-07
p52,1000,nm,Mixed FD,adaptive,8.0,1e-06,random,rand2,111,2.2362932016244241e-13,1000,1000,,True,-,1.9382561945109198,0.09271597862243652,1.0888745682378779e-28,21,1.643161112389115e-08
p52,1000,tr,Mixed FD,adaptive,8.0,1e-06,random,rand2,111,2.6427869509658832e-08,15,1000,1000.0,True,-,1.7112320089144437,0.029894113540649414,7.086281647937153,16,1.2555687111314193e-08
p52,1000,nm,Mixed FD,adaptive,8.0,1e-06,random,rand3,112,9.286963967804574e-10,1000,1000,,True,-,2.0033786923349806,0.03498125076293945,1.912560206703249e-21,15,1.5795490742403115e-06
p52,1000,tr,Mixed FD,adaptive,8.0,1e-06,random,rand3,112,1.5983887916075135e-08,15,1000,1000.0,True,-,0.3647120104445231,0.08861303329467773,6.084840915701723e-19,16,7.845755077815009e-07
p52,1000,nm,Mixed FD,adaptive,8.0,1e-06,random,rand4,113,2.593489990090126e-11,1000,1000,,True,-,1.9887967916419753,0.054956912994384766,7.086281647937155,20,2.565435408461028e-07
p52,1000,tr,Mixed FD,adaptive,8.0,1e-06,random,rand4,113,6.922537297688188e-08,15,1000,1000.0,True,-,1.6919379881588934,0.025191068649291992,7.0862816479371515,16,2.47317516881472e-08
p52,1000,nm,Mixed FD,adaptive,8.0,1e-06,random,rand5,114,1.91615459484998e-09,1000,1000,,True,-,1.908817250793364,0.03350114822387695,7.086281647937155,18,2.2935027766597638e-06
p52,1000,tr,Mixed FD,adaptive,8.0,1e-06,random,rand5,114,6.339838966967673e-07,16,1000,1000.0,True,-,-4.60813957128637,0.029522180557250977,7.086281647937158,17,3.83499253446692e-06
p52,1000,nm,Mixed FD,adaptive,12.0,1e-06,initial,xbar,115,1.6044781656333943e-08,1000,1000,,True,-,2.028191878555592,0.020907878875732422,1.2699533643319024e-18,12,1.7872745276062325e-06
p52,1000,tr,Mixed FD,adaptive,12.0,1e-06,initial,xbar,115,7.054955840751082e-08,10,1000,1000.0,True,-,1.2069306422012762,0.015668153762817383,7.086281647937153,11,4.519398410138653e-08
p52,1000,nm,Mixed FD,adaptive,12.0,1e-06,random,rand1,116,2.193681981578687e-07,1000,1000,,True,-,1.9254105339896368,0.082672119140625,1.1513753292525468e-16,18,7.296876773585556e-06
p52,1000,tr,Mixed FD,adaptive,12.0,1e-06,random,rand1,116,5.5626775145064395e-08,15,1000,1000.0,True,-,0.487788530174531,0.028835058212280273,7.141818805222651e-18,16,1.1169775630305836e-07
p52,1000,nm,Mixed FD,adaptive,12.0,1e-06,random,rand2,117,2.3450593211975854e-10,1000,1000,,True,-,1.950562776306355,0.039087772369384766,1.1984846705232464e-22,21,4.0264562906659034e-08
p52,1000,tr,Mixed FD,adaptive,12.0,1e-06,random,rand2,117,3.402172384541558e-08,15,1000,1000.0,True,-,1.6569251065329644,0.021956205368041992,7.086281647937153,16,1.3894479577802126e-08
p52,1000,nm,Mixed FD,adaptive,12.0,1e-06,random,rand3,118,2.474670230520412e-08,1000,1000,,True,-,1.9941484319751945,0.07647705078125,1.3506289762863259e-18,15,1.1654320512643884e-06
p52,1000,tr,Mixed FD,adaptive,12.0,1e-06,random,rand3,118,5.143995982445582e-09,15,1000,1000.0,True,-,0.5940706705446391,0.0383608341217041,6.076549672789393e-20,16,4.089321384857067e-07
p52,1000,nm,Mixed FD,adaptive,12.0,1e-06,random,rand4,119,6.668495711790881e-09,1000,1000,,True,-,1.9755423767474627,0.048243045806884766,7.086281647937155,20,3.11378034970839e-07
p52,1000,tr,Mixed FD,adaptive,12.0,1e-06,random,rand4,119,5.990769799381433e-08,15,1000,1000.0,True,-,1.7538326528110997,0.02519702911376953,7.086281647937154,16,2.054497579465256e-08
p52,1000,nm,Mixed FD,adaptive,12.0,1e-06,random,rand5,120,5.095337687138218e-08,1000,1000,,True,-,1.9372165123845553,0.08339786529541016,7.086281647937155,18,2.4014319535140463e-06
p52,1000,tr,Mixed FD,adaptive,12.0,1e-06,random,rand5,120,1.7124457222234776e-08,15,1000,1000.0,True,-,0.5032542053656879,0.0392909049987793,7.086281647937156,16,1.5773302271672556e-07
p52,1000,nm,Full FD,scalar,4.0,1e-06,initial,xbar,121,5.8778573129745224e-08,1000,1000,,True,-,1.9747853679516052,0.04622316360473633,1.7373148136804194e-17,12,2.173206080626444e-06
p52,1000,tr,Full FD,scalar,4.0,1e-06,initial,xbar,121,7.824446457872768e-07,10,1000,1000.0,True,-,1.5613472376316824,0.03225398063659668,7.086281647937158,11,4.3083325019746835e-07
p52,1000,nm,Full FD,scalar,4.0,1e-06,random,rand1,122,3.1589043195260246e-07,1000,1000,,True,-,1.8903875454113956,0.12447285652160645,2.247290425916321e-16,18,7.874930187924517e-06
p52,1000,tr,Full FD,scalar,4.0,1e-06,random,rand1,122,5.4367061671893145e-08,15,1000,1000.0,True,-,0.48531368032125166,0.04931497573852539,6.611665224996418e-18,16,1.0526254938206074e-07
p52,1000,nm,Full FD,scalar,4.0,1e-06,random,rand2,123,1.2553694538364951e-09,1000,1000,,True,-,1.7787061275487044,0.07877230644226074,3.6799137240854345e-21,21,3.3944523892899895e-08
p52,1000,tr,Full FD,scalar,4.0,1e-06,random,rand2,123,2.3820225792086353e-08,15,1000,1000.0,True,-,1.7210345924153716,0.09367918968200684,7.086281647937154,16,1.2621305662186864e-08
p52,1000,nm,Full FD,scalar,4.0,1e-06,random,rand3,124,6.474155639658776e-08,1000,1000,,True,-,1.973805703677022,0.061025142669677734,9.462005310530356e-18,15,1.710234252993713e-06
p52,1000,tr,Full FD,scalar,4.0,1e-06,random,rand3,124,1.3040383613726574e-08,15,1000,1000.0,True,-,0.4061004413035829,0.10137605667114258,4.075773631365852e-19,16,7.099426039200795e-07
p52,1000,nm,Full FD,scalar,4.0,1e-06,random,rand4,125,1.182741579378047e-08,1000,1000,,True,-,1.929124677166244,0.1188499927520752,7.086281647937155,20,3.167269121213595e-07
p52,1000,tr,Full FD,scalar,4.0,1e-06,random,rand4,125,7.768679741238566e-08,15,1000,1000.0,True,-,1.6842119889388836,0.04234576225280762,7.086281647937153,16,2.4629808162636888e-08
p52,1000,nm,Full FD,scalar,4.0,1e-06,random,rand5,126,9.46694433843629e-08,1000,1000,,True,-,1.8846123678344064,0.05413985252380371,7.086281647937155,18,2.484521781493678e-06
p52,1000,tr,Full FD,scalar,4.0,1e-06,random,rand5,126,7.021117859546757e-07,16,1000,1000.0,True,-,-4.739997356456552,0.04215598106384277,7.086281647937159,17,3.357934486519562e-06
p52,1000,nm,Full FD,scalar,8.0,1e-06,initial,xbar,127,1.9736059651623885e-13,1000,1000,,True,-,1.8220673630915782,0.0307619571685791,1.9189657817083316e-28,10,2.176004412268072e-08
p52,1000,tr,Full FD,scalar,8.0,1e-06,initial,xbar,127,1.4421334072104768e-08,15,1000,1000.0,True,-,0.4364299266069693,0.038639068603515625,4.512536821602385e-19,16,6.477919830489933e-07
p52,1000,nm,Full FD,scalar,8.0,1e-06,random,rand1,128,1.053342882188103e-13,1000,1000,,True,-,1.791866988442012,0.06386303901672363,2.3665827156630354e-29,21,8.15171707915933e-09
p52,1000,tr,Full FD,scalar,8.0,1e-06,random,rand1,128,2.6783546907186465e-08,24,1000,1000.0,True,-,0.4443522407569449,0.06045794486999512,1.6627075898979707e-18,25,6.544674009011921e-08
p52,1000,nm,Full FD,scalar,8.0,1e-06,random,rand2,129,5.317817879827194e-07,1000,1000,,True,-,1.8609751495283315,0.12364697456359863,7.086281647937173,33,2.829022701404659e-08
p52,1000,tr,Full FD,scalar,8.0,1e-06,random,rand2,129,8.489166229698123e-07,30,1000,1000.0,True,-,0.22306560544005152,0.07908296585083008,7.086281647937165,31,1.9079927188124256e-07
p52,1000,nm,Full FD,scalar,8.0,1e-06,random,rand3,130,4.207426426552586e-12,1000,1000,,True,-,1.8402081363105165,0.08976602554321289,6.892332579400796e-26,27,1.4630905181160226e-07
p52,1000,tr,Full FD,scalar,8.0,1e-06,random,rand3,130,7.457734171446529e-08,20,1000,1000.0,True,-,6.567464639159453,0.051194190979003906,2.876420966063005e-17,21,5.5900319667961596e-08
p52,1000,nm,Full FD,scalar,8.0,1e-06,random,rand4,131,3.6397528982448807e-07,1000,1000,,True,-,0.9681090943395546,0.11342000961303711,7.086281647937155,38,8.975099873931477e-08
p52,1000,tr,Full FD,scalar,8.0,1e-06,random,rand4,131,5.293597428312156e-07,33,1000,1000.0,True,-,-24.584917265280154,0.08067727088928223,7.08628164793716,34,2.4836572314602206e-07
p52,1000,nm,Full FD,scalar,8.0,1e-06,random,rand5,132,7.120103423408105e-07,1000,1000,,True,-,-0.14394504533355937,0.12288093566894531,7.08628164793716,32,1.675990746092423e-07
p52,1000,tr,Full FD,scalar,8.0,1e-06,random,rand5,132,4.296494079676564e-08,25,1000,1000.0,True,-,1.3593811155914108,0.25600600242614746,2.9590198794418704e-17,26,1.084711729818711e-08
p52,1000,nm,Full FD,scalar,12.0,1e-06,initial,xbar,133,932.1980768754761,1000,1000,,False,MAX,-0.9589970803031086,4.01045298576355,1645.6102341249564,1001,6.287126054008487e-08
p52,1000,tr,Full FD,scalar,12.0,1e-06,initial,xbar,133,0.0009381937190350258,999,1000,1000.0,False,MAX,,2.969835042953491,7.086281653421748,1001,0.0
p52,1000,nm,Full FD,scalar,12.0,1e-06,random,rand1,134,2923.074882766128,1000,1000,,False,MAX,3.6572515928959497,3.0837740898132324,43763.95445941402,1001,4.4065479885767666e-08
p52,1000,tr,Full FD,scalar,12.0,1e-06,random,rand1,134,8.134858885610744e-07,120,1000,1000.0,True,-,-0.8861902355440405,0.3289201259613037,1.5517727154079344e-15,121,2.352245702371486e-08
p52,1000,nm,Full FD,scalar,12.0,1e-06,random,rand2,135,2892.33464907144,1000,1000,,False,MAX,-1.1691117664735593,2.9287099838256836,43369.43631678223,1001,1.9377072915891192e-08
p52,1000,tr,Full FD,scalar,12.0,1e-06,random,rand2,135,0.0012440253892075257,999,1000,1000.0,False,MAX,,3.0262489318847656,7.086281649094385,1001,0.0
p52,1000,nm,Full FD,scalar,12.0,1e-06,random,rand3,136,2981.477486961094,1000,1000,,False,MAX,9.027493697393078,2.9524130821228027,44311.526063223035,1001,2.882126308516657e-08
p52,1000,tr,Full FD,scalar,12.0,1e-06,random,rand3,136,2.1244524588521535e-07,107,1000,1000.0,True,-,1.1514307152241965,0.28857922554016113,1.435595102744167e-16,108,5.250369176732846e-09
p52,1000,nm,Full FD,scalar,12.0,1e-06,random,rand4,137,2992.7973870122783,1000,1000,,False,MAX,-0.8175455840510178,3.043808937072754,44533.76127745533,1001,2.386217398075596e-08
p52,1000,tr,Full FD,scalar,12.0,1e-06,random,rand4,137,0.0007603870964208961,358,1000,1000.0,False,LS,-0.0,0.9726729393005371,7.086281648644708,359,1.1102230246251565e-16
p52,1000,nm,Full FD,scalar,12.0,1e-06,random,rand5,138,2796.071751208868,1000,1000,,False,MAX,-1.060066272721129,3.1392910480499268,41814.9898036542,1001,2.3522912100116002e-08
p52,1000,tr,Full FD,scalar,12.0,1e-06,random,rand5,138,0.0007763558257968713,999,1000,1000.0,False,MAX,,2.8848519325256348,7.086281658183541,1001,0.0
p52,1000,nm,Full FD,adaptive,4.0,1e-06,initial,xbar,139,4.179446054393715e-08,1000,1000,,True,-,1.968433132045524,0.03209376335144043,8.785086868480108e-18,12,1.5543314989677171e-06
p52,1000,tr,Full FD,adaptive,4.0,1e-06,initial,xbar,139,9.377906897442757e-08,10,1000,1000.0,True,-,1.5665814133935376,0.02490711212158203,7.086281647937153,11,4.3699094834218447e-07
p52,1000,nm,Full FD,adaptive,4.0,1e-06,random,rand1,140,3.133765885173033e-07,1000,1000,,True,-,1.8901103766937273,0.0577549934387207,2.2116906512308382e-16,18,7.81659854621953e-06
p52,1000,tr,Full FD,adaptive,4.0,1e-06,random,rand1,140,5.4648134311620745e-08,15,1000,1000.0,True,-,0.48513003429714735,0.0423431396484375,6.6850537933800966e-18,16,1.0664771436451885e-07
p52,1000,nm,Full FD,adaptive,4.0,1e-06,random,rand2,141,1.3042597378986623e-09,1000,1000,,True,-,1.7814467285966185,0.062367916107177734,3.941862518826689e-21,21,3.5198857059354405e-08
p52,1000,tr,Full FD,adaptive,4.0,1e-06,random,rand2,141,2.6780857958088857e-08,15,1000,1000.0,True,-,1.7212563157253615,0.04238414764404297,7.086281647937153,16,1.2571165646775775e-08
p52,1000,nm,Full FD,adaptive,4.0,1e-06,random,rand3,142,6.615687882958262e-08,1000,1000,,True,-,1.973961611248868,0.048079729080200195,9.880213931831882e-18,15,1.7469948352381481e-06
p52,1000,tr,Full FD,adaptive,4.0,1e-06,random,rand3,142,1.3231514736932744e-08,15,1000,1000.0,True,-,0.4018278854742021,0.043055057525634766,4.197064593025165e-19,16,7.151967819608881e-07
p52,1000,nm,Full FD,adaptive,4.0,1e-06,random,rand4,143,1.2126509662099422e-08,1000,1000,,True,-,1.9291207886604231,0.06426882743835449,7.0862816479371515,20,3.247099900627295e-07
p52,1000,tr,Full FD,adaptive,4.0,1e-06,random,rand4,143,6.933157726093705e-08,15,1000,1000.0,True,-,1.6955997374981095,0.04632997512817383,7.086281647937152,16,2.4605312955211176e-08
p52,1000,nm,Full FD,adaptive,4.0,1e-06,random,rand5,144,9.58637645999909e-08,1000,1000,,True,-,1.8841239875619231,0.05796003341674805,7.086281647937155,18,2.515175923152157e-06
p52,1000,tr,Full FD,adaptive,4.0,1e-06,random,rand5,144,7.009503750586316e-07,16,1000,1000.0,True,-,-4.633513689896862,0.046620845794677734,7.08628164793716,17,3.742279409663636e-06
p52,1000,nm,Full FD,adaptive,8.0,1e-06,initial,xbar,145,9.61984797951818e-08,1000,1000,,True,-,2.3467683639554875,0.03713417053222656,4.541142814282976e-17,12,2.1198900887189656e-05
p52,1000,tr,Full FD,adaptive,8.0,1e-06,initial,xbar,145,9.256396949929967e-07,29,1000,1000.0,True,-,2.375616668428934,0.08129215240478516,7.0862816479371915,30,2.8314997528073263e-08
p52,1000,nm,Full FD,adaptive,8.0,1e-06,random,rand1,146,2322.954873718379,1000,1000,,False,MAX,0.0005735194327818711,3.1987221240997314,38512.276219457504,1001,0.0015523365471237364
p52,1000,tr,Full FD,adaptive,8.0,1e-06,random,rand1,146,1.9596437873060077e-07,16,1000,1000.0,True,-,6.447072334868308,0.05006217956542969,2.958416384348679e-16,17,1.5095299741176636e-07
p52,1000,nm,Full FD,adaptive,8.0,1e-06,random,rand2,147,2335.0919809843163,1000,1000,,False,MAX,-1.2520415396705744,3.182678699493408,38635.71087292886,1001,0.003032942961509398
p52,1000,tr,Full FD,adaptive,8.0,1e-06,random,rand2,147,4.3845370770571885e-07,42,1000,1000.0,True,-,-1.451692366586337,0.11126303672790527,7.086281647937167,43,1.8858760226274175e-08
p52,1000,nm,Full FD,adaptive,8.0,1e-06,random,rand3,148,2501.9460711980364,1000,1000,,False,MAX,-0.9833973352261547,3.0680911540985107,40639.81216586384,1001,0.001318375909562259
p52,1000,tr,Full FD,adaptive,8.0,1e-06,random,rand3,148,6.046648526590582e-08,18,1000,1000.0,True,-,0.619063954850502,0.049134016036987305,8.26192752073966e-18,19,2.41894205633581e-08
p52,1000,nm,Full FD,adaptive,8.0,1e-06,random,rand4,149,2511.6186214834725,1000,1000,,False,MAX,21.4602309366602,3.179326057434082,40574.49404883034,1001,0.0015634056585944482
p52,1000,tr,Full FD,adaptive,8.0,1e-06,random,rand4,149,4.3394033774447074e-07,52,1000,1000.0,True,-,1.1641166791226667,0.13929200172424316,7.086281647937236,53,1.8939826385124563e-08
p52,1000,nm,Full FD,adaptive,8.0,1e-06,random,rand5,150,2188.1729123741507,1000,1000,,False,MAX,0.00126224999728844,3.234954833984375,36775.4333699501,1001,0.0014626930209820925
p52,1000,tr,Full FD,adaptive,8.0,1e-06,random,rand5,150,2.726237289295177e-07,36,1000,1000.0,True,-,-3.773588946145456,0.09903383255004883,7.086281647937155,37,2.1966268760170263e-08
p52,1000,nm,Full FD,adaptive,12.0,1e-06,initial,xbar,151,1264.360954990538,1000,1000,,False,MAX,1.8622436529438804,3.248037815093994,31952.999988292373,1001,1.1791273545374363e-11
p52,1000,tr,Full FD,adaptive,12.0,1e-06,initial,xbar,151,0.005431469959632368,165,1000,1000.0,False,LS,1.9978674790051456,0.4487590789794922,7.086281654651868,166,2.7755575615628914e-16
p52,1000,nm,Full FD,adaptive,12.0,1e-06,random,rand1,152,2923.1160860500195,1000,1000,,False,MAX,-2.669502578782494,3.6189050674438477,43764.02037755279,1001,7.194505507567257e-12
p52,1000,tr,Full FD,adaptive,12.0,1e-06,random,rand1,152,2.616673972901477e-07,134,1000,1000.0,True,-,0.15246281167974554,0.3623538017272949,1.5384428227120132e-16,135,2.2157047398854444e-08
p52,1000,nm,Full FD,adaptive,12.0,1e-06,random,rand2,153,2892.487047006994,1000,1000,,False,MAX,0.06674482470384069,3.0972740650177,43369.50148782687,1001,7.977444389286623e-12
p52,1000,tr,Full FD,adaptive,12.0,1e-06,random,rand2,153,0.0013568221069528233,236,1000,1000.0,False,LS,-0.6652396263928376,0.6449422836303711,7.086281660911319,237,1.8288511668738975e-13
p52,1000,nm,Full FD,adaptive,12.0,1e-06,random,rand3,154,2981.5521183307887,1000,1000,,False,MAX,1.9112989090703034,3.047873020172119,44311.593376282275,1001,6.1645132647764174e-12
p52,1000,tr,Full FD,adaptive,12.0,1e-06,random,rand3,154,3.983421476616354e-07,129,1000,1000.0,True,-,2.3160083718331927,0.3301670551300049,1.1173960373744128e-15,130,4.707629873778269e-08
p52,1000,nm,Full FD,adaptive,12.0,1e-06,random,rand4,155,3016.467821857748,1000,1000,,False,MAX,-3.950941040113894,2.974452018737793,44579.787099023124,1001,7.423649846492412e-12
p52,1000,tr,Full FD,adaptive,12.0,1e-06,random,rand4,155,0.0027897520996230467,999,1000,1000.0,False,MAX,,2.788926839828491,7.086281648553519,1001,0.0
p52,1000,nm,Full FD,adaptive,12.0,1e-06,random,rand5,156,2796.1849513799666,1000,1000,,False,MAX,-1.135279648894292,2.92850399017334,41815.050974540034,1001,1.2175163667257275e-11
p52,1000,tr,Full FD,adaptive,12.0,1e-06,random,rand5,156,0.005495970986350799,210,1000,1000.0,False,LS,0.2328931600677384,0.5763659477233887,7.086281713966723,211,1.5867282648705837e-14
p31,2,nm,Exact,,,1e-06,initial,xbar,1,5.577018880458987e-07,1000,1000,,True,-,0.7344373373564915,0.00693511962890625,5.892302726636392e-15,13,1.633836078930924e-07
p31,2,tr,Exact,,,1e-06,initial,xbar,1,7.264481133962953e-07,12,1000,1000.0,True,-,0.9171907339103861,0.004359006881713867,1.399691359079709e-14,13,1.931145566637091e-07
p31,2,nm,Exact,,,1e-06,random,rand1,2,3.242316705233721e-07,1000,1000,,True,-,0.3763127386624151,0.007192134857177734,1.6872722523587981e-15,14,9.81376565913146e-08
p31,2,tr,Exact,,,1e-06,random,rand1,2,8.929399136212022e-07,14,1000,1000.0,True,-,0.5063474400604908,0.0059468746185302734,1.466719300566253e-14,15,2.6326360740984674e-07
p31,2,nm,Exact,,,1e-06,random,rand2,3,3.7665896232747816e-07,1000,1000,,True,-,0.3091873093714234,0.00704503059387207,2.1174743137695435e-15,13,1.1539737157089184e-07
p31,2,tr,Exact,,,1e-06,random,rand2,3,9.714384470618463e-07,11,1000,1000.0,True,-,1.630218542538798,0.004044055938720703,3.6056108905295595e-14,12,2.1127101182364986e-07
p31,2,nm,Exact,,,1e-06,random,rand3,4,7.334640220533351e-07,1000,1000,,True,-,0.33737525217983455,0.008030891418457031,8.279692174667138e-15,13,2.2359518621043226e-07
p31,2,tr,Exact,,,1e-06,random,rand3,4,5.845202723491671e-07,13,1000,1000.0,True,-,0.5187688215656396,0.00494694709777832,6.365035572980079e-15,14,1.7186751777219413e-07
p31,2,nm,Exact,,,1e-06,random,rand4,5,9.049166443240803e-07,1000,1000,,True,-,3.5848685183214486,0.006471872329711914,3.9908079283569674e-14,13,1.465940159239516e-07
p31,2,tr,Exact,,,1e-06,random,rand4,5,3.6143351822037413e-07,13,1000,1000.0,True,-,0.4125546038616415,0.00595402717590332,1.931851969667813e-15,14,1.1089426205522226e-07
p31,2,nm,Exact,,,1e-06,random,rand5,6,3.47984240964138e-07,1000,1000,,True,-,1.1648792804546761,0.00687098503112793,2.961847788960654e-15,14,9.516911977968809e-08
p31,2,tr,Exact,,,1e-06,random,rand5,6,6.119538746877246e-07,13,1000,1000.0,True,-,3.7171262712179063,0.005315065383911133,1.830351162118339e-14,14,8.995984479321725e-08
